circuitid,raceid,resultid,statusid,alt
11,65,1018,5,264
11,65,1007,1,264
11,65,1019,15,264
11,65,1020,30,264
11,65,1021,4,264
11,65,1022,4,264
11,65,1023,10,264
11,65,1024,20,264
11,65,1025,20,264
11,65,1026,3,264
11,65,1027,5,264
11,65,1028,2,264
5,66,1029,1,130
5,66,1030,1,130
5,66,1031,1,130
5,66,1032,1,130
5,66,1033,1,130
5,66,1034,1,130
5,66,1035,1,130
5,66,1036,1,130
5,66,1037,11,130
5,66,1038,11,130
5,66,1039,11,130
5,66,1040,11,130
5,66,1041,11,130
5,66,1042,12,130
5,66,1043,6,130
5,66,1044,20,130
5,66,1045,50,130
5,66,1046,47,130
5,66,1047,20,130
5,66,1048,20,130
5,66,1049,4,130
5,66,1050,4,130
14,67,1062,11,162
14,67,1051,1,162
14,67,1052,1,162
14,67,1053,1,162
14,67,1054,1,162
14,67,1055,1,162
14,67,1056,1,162
14,67,1057,1,162
14,67,1058,1,162
14,67,1059,1,162
14,67,1060,1,162
14,67,1061,11,162
14,67,1063,11,162
14,67,1064,11,162
14,67,1065,11,162
14,67,1066,12,162
14,67,1067,12,162
14,67,1068,23,162
14,67,1069,5,162
14,67,1070,5,162
14,67,1071,9,162
14,67,1072,30,162
17,68,1073,1,5
17,68,1074,1,5
17,68,1075,1,5
17,68,1076,1,5
17,68,1077,1,5
17,68,1078,1,5
17,68,1079,1,5
17,68,1080,1,5
17,68,1081,1,5
17,68,1082,11,5
17,68,1083,11,5
17,68,1084,11,5
17,68,1085,11,5
17,68,1086,11,5
17,68,1087,13,5
17,68,1088,14,5
17,68,1089,51,5
17,68,1090,4,5
17,68,1091,63,5
17,68,1092,20,5
17,68,1093,37,5
17,68,1094,2,5
22,69,1095,1,45
22,69,1096,1,45
22,69,1097,1,45
22,69,1098,1,45
22,69,1099,1,45
22,69,1100,1,45
22,69,1101,1,45
22,69,1102,1,45
22,69,1103,1,45
22,69,1104,11,45
22,69,1105,11,45
22,69,1116,30,45
22,69,1106,11,45
22,69,1107,11,45
22,69,1108,11,45
22,69,1109,11,45
22,69,1110,12,45
22,69,1111,13,45
22,69,1112,38,45
22,69,1113,3,45
22,69,1114,5,45
22,69,1115,6,45
18,70,1137,4,785
18,70,1117,1,785
18,70,1118,1,785
18,70,1119,1,785
18,70,1120,1,785
18,70,1121,1,785
18,70,1122,1,785
18,70,1123,1,785
18,70,1124,1,785
18,70,1125,1,785
18,70,1126,11,785
18,70,1127,11,785
18,70,1128,11,785
18,70,1129,11,785
18,70,1130,11,785
18,70,1131,12,785
18,70,1132,12,785
18,70,1133,3,785
18,70,1134,6,785
18,70,1135,22,785
18,70,1136,22,785
18,70,1138,4,785
1,71,1139,1,10
1,71,1158,6,10
1,71,1157,3,10
1,71,1156,3,10
1,71,1155,14,10
1,71,1154,12,10
1,71,1153,12,10
1,71,1152,12,10
1,71,1151,11,10
1,71,1150,11,10
1,71,1149,11,10
1,71,1148,1,10
1,71,1147,1,10
1,71,1146,1,10
1,71,1145,1,10
1,71,1144,1,10
1,71,1143,1,10
1,71,1142,1,10
1,71,1141,1,10
1,71,1140,1,10
2,72,1174,4,18
2,72,1175,20,18
2,72,1176,5,18
2,72,1177,5,18
2,72,1173,4,18
2,72,1172,27,18
2,72,1171,14,18
2,72,1170,13,18
2,72,1169,12,18
2,72,1168,11,18
2,72,1178,20,18
2,72,1167,1,18
2,72,1166,1,18
2,72,1165,1,18
2,72,1164,1,18
2,72,1163,1,18
2,72,1162,1,18
2,72,1161,1,18
2,72,1160,1,18
2,72,1159,1,18
3,73,1185,11,7
3,73,1194,5,7
3,73,1195,9,7
3,73,1193,23,7
3,73,1192,8,7
3,73,1191,14,7
3,73,1190,13,7
3,73,1189,22,7
3,73,1188,12,7
3,73,1187,11,7
3,73,1186,11,7
3,73,1184,1,7
3,73,1183,1,7
3,73,1182,1,7
3,73,1181,1,7
3,73,1180,1,7
3,73,1179,1,7
3,73,1196,5,7
3,73,1197,10,7
3,73,1198,10,7
21,74,1217,2,37
21,74,1216,3,37
21,74,1211,12,37
21,74,1212,9,37
21,74,1213,10,37
21,74,1199,1,37
21,74,1200,1,37
21,74,1201,1,37
21,74,1202,1,37
21,74,1203,1,37
21,74,1204,1,37
21,74,1205,1,37
21,74,1206,1,37
21,74,1207,1,37
21,74,1208,11,37
21,74,1209,11,37
21,74,1210,11,37
21,74,1214,30,37
21,74,1215,8,37
21,74,1218,2,37
4,75,1235,20,109
4,75,1236,20,109
4,75,1234,6,109
4,75,1233,29,109
4,75,1232,5,109
4,75,1231,13,109
4,75,1230,13,109
4,75,1229,46,109
4,75,1228,11,109
4,75,1227,11,109
4,75,1226,11,109
4,75,1225,11,109
4,75,1224,1,109
4,75,1223,1,109
4,75,1222,1,109
4,75,1221,1,109
4,75,1220,1,109
4,75,1219,1,109
6,76,1251,3,7
6,76,1252,3,7
6,76,1237,1,7
6,76,1238,1,7
6,76,1239,1,7
6,76,1254,9,7
6,76,1253,3,7
6,76,1240,1,7
6,76,1241,1,7
6,76,1242,1,7
6,76,1243,1,7
6,76,1244,1,7
6,76,1245,11,7
6,76,1246,11,7
6,76,1247,11,7
6,76,1248,11,7
6,76,1249,13,7
6,76,1250,15,7
20,77,1267,11,578
20,77,1269,11,578
20,77,1270,11,578
20,77,1271,12,578
20,77,1272,13,578
20,77,1273,20,578
20,77,1274,3,578
20,77,1255,1,578
20,77,1256,1,578
20,77,1257,1,578
20,77,1258,1,578
20,77,1259,1,578
20,77,1260,1,578
20,77,1261,1,578
20,77,1262,1,578
20,77,1263,1,578
20,77,1264,1,578
20,77,1265,3,578
20,77,1266,11,578
20,77,1268,11,578
7,78,1290,9,13
7,78,1291,22,13
7,78,1292,9,13
7,78,1293,22,13
7,78,1294,2,13
7,78,1276,1,13
7,78,1275,1,13
7,78,1277,1,13
7,78,1278,1,13
7,78,1279,1,13
7,78,1280,11,13
7,78,1281,11,13
7,78,1282,11,13
7,78,1283,11,13
7,78,1284,13,13
7,78,1285,13,13
7,78,1286,23,13
7,78,1287,3,13
7,78,1288,5,13
7,78,1289,23,13
19,79,1313,54,223
19,79,1295,1,223
19,79,1296,1,223
19,79,1297,11,223
19,79,1298,11,223
19,79,1299,12,223
19,79,1300,12,223
19,79,1301,54,223
19,79,1302,54,223
19,79,1303,54,223
19,79,1304,54,223
19,79,1305,54,223
19,79,1306,54,223
19,79,1307,54,223
19,79,1308,54,223
19,79,1309,54,223
19,79,1310,54,223
19,79,1311,54,223
19,79,1312,54,223
19,79,1314,54,223
8,80,1331,29,228
8,80,1329,14,228
8,80,1332,29,228
8,80,1330,5,228
8,80,1328,14,228
8,80,1327,13,228
8,80,1326,12,228
8,80,1325,11,228
8,80,1324,11,228
8,80,1323,11,228
8,80,1322,11,228
8,80,1321,11,228
8,80,1320,11,228
8,80,1319,11,228
8,80,1318,11,228
8,80,1317,1,228
8,80,1316,1,228
8,80,1315,1,228
8,80,1333,9,228
8,80,1334,32,228
9,81,1352,13,153
9,81,1335,1,153
9,81,1336,1,153
9,81,1337,1,153
9,81,1338,1,153
9,81,1339,1,153
9,81,1340,1,153
9,81,1341,1,153
9,81,1342,1,153
9,81,1343,1,153
9,81,1344,11,153
9,81,1345,11,153
9,81,1346,11,153
9,81,1347,11,153
9,81,1348,11,153
9,81,1349,11,153
9,81,1350,12,153
9,81,1351,12,153
9,81,1353,14,153
9,81,1354,10,153
10,82,1374,9,103
10,82,1356,1,103
10,82,1357,1,103
10,82,1358,1,103
10,82,1359,1,103
10,82,1360,1,103
10,82,1361,1,103
10,82,1362,1,103
10,82,1363,1,103
10,82,1364,11,103
10,82,1355,1,103
10,82,1365,11,103
10,82,1366,11,103
10,82,1367,12,103
10,82,1368,13,103
10,82,1369,13,103
10,82,1370,13,103
10,82,1371,13,103
10,82,1372,14,103
10,82,1373,55,103
11,83,1391,30,264
11,83,1375,1,264
11,83,1376,1,264
11,83,1377,1,264
11,83,1378,1,264
11,83,1379,1,264
11,83,1380,1,264
11,83,1381,11,264
11,83,1382,11,264
11,83,1383,11,264
11,83,1384,11,264
11,83,1385,11,264
11,83,1386,13,264
11,83,1387,14,264
11,83,1388,17,264
11,83,1389,45,264
11,83,1390,56,264
11,83,1392,9,264
11,83,1393,3,264
11,83,1394,3,264
5,84,1413,5,130
5,84,1395,1,130
5,84,1396,1,130
5,84,1397,1,130
5,84,1398,1,130
5,84,1399,1,130
5,84,1400,1,130
5,84,1401,1,130
5,84,1402,1,130
5,84,1403,1,130
5,84,1404,11,130
5,84,1405,11,130
5,84,1406,11,130
5,84,1407,13,130
5,84,1408,13,130
5,84,1409,13,130
5,84,1410,31,130
5,84,1414,27,130
5,84,1411,31,130
5,84,1412,27,130
14,85,1424,1,162
14,85,1415,1,162
14,85,1416,1,162
14,85,1417,1,162
14,85,1418,1,162
14,85,1419,1,162
14,85,1420,1,162
14,85,1421,1,162
14,85,1422,1,162
14,85,1423,1,162
14,85,1425,11,162
14,85,1426,11,162
14,85,1427,11,162
14,85,1428,11,162
14,85,1429,11,162
14,85,1430,11,162
14,85,1431,12,162
14,85,1432,12,162
14,85,1433,12,162
14,85,1434,13,162
13,86,1454,3,401
13,86,1435,1,401
13,86,1436,1,401
13,86,1437,1,401
13,86,1438,1,401
13,86,1439,1,401
13,86,1440,1,401
13,86,1441,1,401
13,86,1442,11,401
13,86,1443,11,401
13,86,1444,11,401
13,86,1445,11,401
13,86,1446,12,401
13,86,1447,13,401
13,86,1448,4,401
13,86,1449,4,401
13,86,1450,3,401
13,86,1451,5,401
13,86,1452,3,401
13,86,1453,3,401
18,87,1471,58,785
18,87,1455,1,785
18,87,1456,1,785
18,87,1457,1,785
18,87,1458,1,785
18,87,1459,1,785
18,87,1460,1,785
18,87,1461,11,785
18,87,1462,11,785
18,87,1463,11,785
18,87,1464,11,785
18,87,1465,11,785
18,87,1466,11,785
18,87,1467,12,785
18,87,1468,12,785
18,87,1469,13,785
18,87,1470,26,785
18,87,1472,5,785
18,87,1473,3,785
18,87,1474,3,785
22,88,1492,3,45
22,88,1475,1,45
22,88,1476,1,45
22,88,1477,1,45
22,88,1478,1,45
22,88,1479,1,45
22,88,1480,1,45
22,88,1481,1,45
22,88,1482,1,45
22,88,1483,1,45
22,88,1494,2,45
22,88,1484,1,45
22,88,1485,1,45
22,88,1486,1,45
22,88,1487,11,45
22,88,1488,12,45
22,88,1489,12,45
22,88,1493,3,45
22,88,1490,14,45
22,88,1491,3,45
17,89,1504,1,5
17,89,1495,1,5
17,89,1496,1,5
17,89,1497,1,5
17,89,1498,1,5
17,89,1499,1,5
17,89,1500,1,5
17,89,1501,1,5
17,89,1502,1,5
17,89,1503,1,5
17,89,1505,1,5
17,89,1506,1,5
17,89,1507,59,5
17,89,1508,60,5
17,89,1509,11,5
17,89,1510,61,5
17,89,1511,6,5
17,89,1512,3,5
17,89,1513,5,5
17,89,1514,20,5
1,90,1534,5,10
1,90,1515,1,10
1,90,1516,1,10
1,90,1517,1,10
1,90,1518,1,10
1,90,1519,1,10
1,90,1520,1,10
1,90,1521,11,10
1,90,1522,11,10
1,90,1523,11,10
1,90,1524,11,10
1,90,1525,12,10
1,90,1526,12,10
1,90,1527,12,10
1,90,1528,13,10
1,90,1529,5,10
1,90,1530,7,10
1,90,1531,62,10
1,90,1532,7,10
1,90,1533,10,10
2,91,1551,7,18
2,91,1535,1,18
2,91,1536,1,18
2,91,1537,1,18
2,91,1538,1,18
2,91,1539,1,18
2,91,1540,1,18
2,91,1541,1,18
2,91,1542,11,18
2,91,1543,11,18
2,91,1544,11,18
2,91,1545,11,18
2,91,1546,11,18
2,91,1547,12,18
2,91,1548,13,18
2,91,1549,14,18
2,91,1550,14,18
2,91,1552,7,18
2,91,1553,5,18
2,91,1554,20,18
3,92,1573,5,7
3,92,1555,1,7
3,92,1556,1,7
3,92,1557,1,7
3,92,1558,1,7
3,92,1559,1,7
3,92,1560,1,7
3,92,1561,1,7
3,92,1562,11,7
3,92,1563,11,7
3,92,1564,11,7
3,92,1565,11,7
3,92,1566,11,7
3,92,1567,11,7
3,92,1568,11,7
3,92,1569,11,7
3,92,1570,12,7
3,92,1574,5,7
3,92,1571,15,7
3,92,1572,63,7
21,93,1584,11,37
21,93,1575,1,37
21,93,1576,1,37
21,93,1577,1,37
21,93,1578,1,37
21,93,1579,1,37
21,93,1580,1,37
21,93,1581,1,37
21,93,1582,11,37
21,93,1583,11,37
21,93,1585,11,37
21,93,1586,11,37
21,93,1587,11,37
21,93,1588,12,37
21,93,1589,14,37
21,93,1590,5,37
21,93,1591,30,37
21,93,1592,3,37
21,93,1593,23,37
21,93,1594,9,37
4,94,1614,20,109
4,94,1595,1,109
4,94,1596,1,109
4,94,1597,1,109
4,94,1598,1,109
4,94,1599,1,109
4,94,1600,1,109
4,94,1601,1,109
4,94,1602,11,109
4,94,1603,11,109
4,94,1604,11,109
4,94,1605,11,109
4,94,1606,11,109
4,94,1607,11,109
4,94,1608,38,109
4,94,1609,23,109
4,94,1610,37,109
4,94,1611,9,109
4,94,1612,9,109
4,94,1613,20,109
6,95,1631,5,7
6,95,1615,1,7
6,95,1616,1,7
6,95,1617,1,7
6,95,1618,11,7
6,95,1619,11,7
6,95,1620,11,7
6,95,1621,12,7
6,95,1622,13,7
6,95,1623,16,7
6,95,1624,6,7
6,95,1625,4,7
6,95,1626,3,7
6,95,1627,63,7
6,95,1628,6,7
6,95,1629,7,7
6,95,1630,6,7
6,95,1632,4,7
6,95,1633,4,7
6,95,1634,3,7
20,96,1651,5,578
20,96,1635,1,578
20,96,1636,1,578
20,96,1637,1,578
20,96,1638,1,578
20,96,1639,1,578
20,96,1640,1,578
20,96,1641,1,578
20,96,1642,11,578
20,96,1643,11,578
20,96,1653,4,578
20,96,1654,4,578
20,96,1644,11,578
20,96,1645,11,578
20,96,1646,11,578
20,96,1647,12,578
20,96,1648,13,578
20,96,1652,5,578
20,96,1649,13,578
20,96,1650,5,578
7,97,1664,14,13
7,97,1674,2,13
7,97,1673,2,13
7,97,1672,2,13
7,97,1671,2,13
7,97,1670,7,13
7,97,1669,22,13
7,97,1668,6,13
7,97,1667,30,13
7,97,1666,5,13
7,97,1665,3,13
7,97,1663,13,13
7,97,1662,12,13
7,97,1661,12,13
7,97,1660,11,13
7,97,1659,11,13
7,97,1658,11,13
7,97,1657,1,13
7,97,1656,1,13
7,97,1655,1,13
19,98,1692,4,223
19,98,1691,4,223
19,98,1690,27,223
19,98,1689,27,223
19,98,1688,6,223
19,98,1687,6,223
19,98,1686,5,223
19,98,1685,2,223
19,98,1684,5,223
19,98,1693,4,223
19,98,1683,18,223
19,98,1682,13,223
19,98,1681,11,223
19,98,1680,11,223
19,98,1679,1,223
19,98,1678,1,223
19,98,1677,1,223
19,98,1676,1,223
19,98,1675,1,223
19,98,1694,4,223
8,99,1714,5,228
8,99,1696,1,228
8,99,1697,1,228
8,99,1698,1,228
8,99,1699,1,228
8,99,1700,1,228
8,99,1701,1,228
8,99,1702,1,228
8,99,1703,1,228
8,99,1695,1,228
8,99,1704,1,228
8,99,1705,11,228
8,99,1706,11,228
8,99,1707,11,228
8,99,1708,11,228
8,99,1709,12,228
8,99,1710,12,228
8,99,1711,13,228
8,99,1712,14,228
8,99,1713,20,228
9,100,1725,1,153
9,100,1715,1,153
9,100,1716,1,153
9,100,1717,1,153
9,100,1718,1,153
9,100,1719,1,153
9,100,1720,1,153
9,100,1721,1,153
9,100,1722,1,153
9,100,1723,1,153
9,100,1724,1,153
9,100,1726,1,153
9,100,1727,11,153
9,100,1728,11,153
9,100,1729,11,153
9,100,1730,14,153
9,100,1731,20,153
9,100,1732,3,153
9,100,1733,5,153
9,100,1734,3,153
10,101,1735,1,103
10,101,1736,1,103
10,101,1737,1,103
10,101,1738,1,103
10,101,1739,1,103
10,101,1740,1,103
10,101,1741,1,103
10,101,1742,1,103
10,101,1743,1,103
10,101,1744,1,103
10,101,1745,1,103
10,101,1746,1,103
10,101,1747,11,103
10,101,1748,11,103
10,101,1749,13,103
10,101,1750,14,103
10,101,1751,14,103
10,101,1752,64,103
10,101,1753,29,103
10,101,1754,65,103
11,102,1755,1,264
11,102,1756,1,264
11,102,1757,1,264
11,102,1758,1,264
11,102,1759,1,264
11,102,1760,11,264
11,102,1761,11,264
11,102,1762,11,264
11,102,1763,11,264
11,102,1764,11,264
11,102,1765,11,264
11,102,1766,12,264
11,102,1767,12,264
11,102,1768,14,264
11,102,1769,15,264
11,102,1770,6,264
11,102,1771,5,264
11,102,1772,40,264
11,102,1773,23,264
11,102,1774,10,264
13,103,1775,1,401
13,103,1776,1,401
13,103,1777,1,401
13,103,1778,1,401
13,103,1779,1,401
13,103,1780,1,401
13,103,1781,1,401
13,103,1782,1,401
13,103,1783,1,401
13,103,1784,5,401
13,103,1785,14,401
13,103,1786,27,401
13,103,1787,6,401
13,103,1788,4,401
13,103,1789,4,401
13,103,1790,5,401
13,103,1791,4,401
13,103,1792,4,401
13,103,1793,4,401
13,103,1794,4,401
14,104,1795,1,162
14,104,1796,1,162
14,104,1797,1,162
14,104,1798,1,162
14,104,1799,1,162
14,104,1800,1,162
14,104,1801,1,162
14,104,1802,1,162
14,104,1803,1,162
14,104,1804,1,162
14,104,1805,1,162
14,104,1806,11,162
14,104,1807,11,162
14,104,1808,11,162
14,104,1809,13,162
14,104,1810,20,162
14,104,1811,3,162
14,104,1812,66,162
14,104,1813,5,162
14,104,1814,4,162
17,105,1815,1,5
17,105,1816,1,5
17,105,1817,1,5
17,105,1818,1,5
17,105,1819,1,5
17,105,1820,1,5
17,105,1821,1,5
17,105,1822,1,5
17,105,1823,1,5
17,105,1824,11,5
17,105,1825,11,5
17,105,1826,11,5
17,105,1827,11,5
17,105,1828,11,5
17,105,1829,11,5
17,105,1830,13,5
17,105,1831,36,5
17,105,1832,4,5
17,105,1833,7,5
17,105,1834,4,5
22,106,1845,11,45
22,106,1854,25,45
22,106,1853,4,45
22,106,1852,4,45
22,106,1851,20,45
22,106,1850,13,45
22,106,1849,12,45
22,106,1848,12,45
22,106,1847,11,45
22,106,1846,11,45
22,106,1844,11,45
22,106,1843,1,45
22,106,1842,1,45
22,106,1841,1,45
22,106,1840,1,45
22,106,1839,1,45
22,106,1838,1,45
22,106,1837,1,45
22,106,1836,1,45
22,106,1835,1,45
18,107,1855,1,785
18,107,1856,1,785
18,107,1857,1,785
18,107,1858,1,785
18,107,1859,1,785
18,107,1860,1,785
18,107,1861,1,785
18,107,1862,1,785
18,107,1863,1,785
18,107,1864,11,785
18,107,1865,11,785
18,107,1866,11,785
18,107,1867,11,785
18,107,1868,12,785
18,107,1869,12,785
18,107,1870,14,785
18,107,1871,14,785
18,107,1872,4,785
18,107,1873,8,785
18,107,1874,5,785
1,108,1875,1,10
1,108,1876,1,10
1,108,1877,1,10
1,108,1878,1,10
1,108,1879,1,10
1,108,1880,1,10
1,108,1881,1,10
1,108,1882,1,10
1,108,1883,1,10
1,108,1884,1,10
1,108,1885,11,10
1,108,1886,6,10
1,108,1887,22,10
1,108,1888,32,10
1,108,1889,22,10
1,108,1890,21,10
1,108,1891,22,10
1,108,1892,20,10
1,108,1893,3,10
1,108,1894,3,10
2,109,1895,1,18
2,109,1896,1,18
2,109,1897,1,18
2,109,1898,1,18
2,109,1899,11,18
2,109,1900,11,18
2,109,1901,11,18
2,109,1902,11,18
2,109,1903,11,18
2,109,1904,11,18
2,109,1905,11,18
2,109,1906,13,18
2,109,1907,14,18
2,109,1908,20,18
2,109,1909,26,18
2,109,1910,5,18
2,109,1911,32,18
2,109,1912,10,18
2,109,1913,10,18
2,109,1914,10,18
18,110,1915,1,785
18,110,1916,1,785
18,110,1917,1,785
18,110,1918,1,785
18,110,1919,1,785
18,110,1920,1,785
18,110,1921,1,785
18,110,1922,1,785
18,110,1923,3,785
18,110,1924,11,785
18,110,1925,69,785
18,110,1926,3,785
18,110,1927,20,785
18,110,1928,3,785
18,110,1929,3,785
18,110,1930,3,785
18,110,1931,4,785
18,110,1932,22,785
18,110,1933,20,785
18,110,1934,5,785
21,111,1935,1,37
21,111,1936,1,37
21,111,1937,1,37
21,111,1938,1,37
21,111,1939,1,37
21,111,1940,1,37
21,111,1941,1,37
21,111,1942,11,37
21,111,1943,11,37
21,111,1944,11,37
21,111,1945,11,37
21,111,1946,11,37
21,111,1947,11,37
21,111,1948,12,37
21,111,1949,15,37
21,111,1950,30,37
21,111,1951,70,37
21,111,1952,10,37
21,111,1953,71,37
21,111,1954,5,37
4,112,1955,1,109
4,112,1956,1,109
4,112,1957,1,109
4,112,1958,1,109
4,112,1959,11,109
4,112,1960,11,109
4,112,1961,11,109
4,112,1962,12,109
4,112,1963,12,109
4,112,1964,12,109
4,112,1965,12,109
4,112,1966,13,109
4,112,1967,5,109
4,112,1968,6,109
4,112,1969,22,109
4,112,1970,4,109
4,112,1971,10,109
4,112,1972,4,109
4,112,1973,72,109
4,112,1974,4,109
70,113,1976,1,678
70,113,1975,1,678
70,113,1977,1,678
70,113,1978,1,678
70,113,1979,1,678
70,113,1980,11,678
70,113,1981,11,678
70,113,1982,11,678
70,113,1983,11,678
70,113,1984,11,678
70,113,1985,11,678
70,113,1986,11,678
70,113,1987,12,678
70,113,1988,69,678
70,113,1989,5,678
70,113,1990,5,678
70,113,1991,5,678
70,113,1992,22,678
70,113,1993,8,678
70,113,1994,8,678
6,114,1997,1,7
6,114,1996,1,7
6,114,1995,1,7
6,114,2002,1,7
6,114,2003,11,7
6,114,2004,11,7
6,114,2005,12,7
6,114,2006,12,7
6,114,2007,14,7
6,114,2008,5,7
6,114,2009,69,7
6,114,2010,69,7
6,114,2011,9,7
6,114,2012,10,7
6,114,2001,1,7
6,114,2013,3,7
6,114,2014,73,7
6,114,2000,1,7
6,114,1999,1,7
6,114,1998,1,7
7,115,2032,5,13
7,115,2017,1,13
7,115,2015,1,13
7,115,2016,1,13
7,115,2018,1,13
7,115,2019,1,13
7,115,2020,1,13
7,115,2021,11,13
7,115,2022,11,13
7,115,2023,12,13
7,115,2024,14,13
7,115,2025,16,13
7,115,2026,6,13
7,115,2027,6,13
7,115,2028,6,13
7,115,2029,5,13
7,115,2030,3,13
7,115,2031,6,13
7,115,2033,23,13
7,115,2034,40,13
20,116,2035,1,578
20,116,2036,1,578
20,116,2037,1,578
20,116,2038,1,578
20,116,2039,1,578
20,116,2040,11,578
20,116,2041,11,578
20,116,2042,11,578
20,116,2043,11,578
20,116,2044,11,578
20,116,2045,12,578
20,116,2046,12,578
20,116,2047,12,578
20,116,2048,13,578
20,116,2049,14,578
20,116,2050,5,578
20,116,2051,6,578
20,116,2052,32,578
20,116,2053,20,578
20,116,2054,5,578
8,117,2070,14,228
8,117,2055,1,228
8,117,2056,1,228
8,117,2057,1,228
8,117,2058,1,228
8,117,2059,1,228
8,117,2060,1,228
8,117,2061,11,228
8,117,2062,11,228
8,117,2063,11,228
8,117,2064,11,228
8,117,2065,11,228
8,117,2066,12,228
8,117,2067,12,228
8,117,2068,13,228
8,117,2069,13,228
8,117,2071,5,228
8,117,2072,5,228
8,117,2073,5,228
8,117,2074,74,228
9,118,2075,1,153
9,118,2076,1,153
9,118,2077,1,153
9,118,2078,1,153
9,118,2079,1,153
9,118,2080,1,153
9,118,2081,1,153
9,118,2082,1,153
9,118,2083,1,153
9,118,2084,1,153
9,118,2085,1,153
9,118,2086,1,153
9,118,2087,11,153
9,118,2088,11,153
9,118,2089,12,153
9,118,2090,12,153
9,118,2091,12,153
9,118,2092,6,153
9,118,2093,22,153
9,118,2094,5,153
10,119,2095,1,103
10,119,2096,1,103
10,119,2097,1,103
10,119,2098,1,103
10,119,2099,11,103
10,119,2100,11,103
10,119,2101,11,103
10,119,2102,11,103
10,119,2103,12,103
10,119,2104,12,103
10,119,2105,3,103
10,119,2106,15,103
10,119,2107,5,103
10,119,2108,9,103
10,119,2109,6,103
10,119,2110,3,103
10,119,2111,3,103
10,119,2112,3,103
10,119,2113,3,103
10,119,2114,3,103
11,120,2117,1,264
11,120,2134,9,264
11,120,2133,22,264
11,120,2132,5,264
11,120,2131,6,264
11,120,2130,5,264
11,120,2129,5,264
11,120,2128,60,264
11,120,2127,14,264
11,120,2126,13,264
11,120,2125,12,264
11,120,2124,11,264
11,120,2123,11,264
11,120,2122,11,264
11,120,2121,11,264
11,120,2120,1,264
11,120,2119,1,264
11,120,2118,1,264
11,120,2116,1,264
11,120,2115,1,264
14,121,2135,1,162
14,121,2136,1,162
14,121,2137,1,162
14,121,2138,1,162
14,121,2139,1,162
14,121,2140,11,162
14,121,2141,11,162
14,121,2142,11,162
14,121,2143,11,162
14,121,2144,11,162
14,121,2145,12,162
14,121,2146,12,162
14,121,2147,13,162
14,121,2148,32,162
14,121,2149,23,162
14,121,2150,44,162
14,121,2151,6,162
14,121,2152,27,162
14,121,2153,6,162
14,121,2154,9,162
19,122,2155,1,223
19,122,2156,1,223
19,122,2157,1,223
19,122,2158,1,223
19,122,2159,1,223
19,122,2160,11,223
19,122,2161,11,223
19,122,2162,12,223
19,122,2163,12,223
19,122,2164,14,223
19,122,2165,14,223
19,122,2166,5,223
19,122,2167,20,223
19,122,2168,6,223
19,122,2169,5,223
19,122,2170,5,223
19,122,2171,3,223
19,122,2172,3,223
19,122,2173,3,223
19,122,2174,4,223
22,123,2175,1,45
22,123,2176,1,45
22,123,2177,1,45
22,123,2178,1,45
22,123,2179,1,45
22,123,2180,1,45
22,123,2181,1,45
22,123,2182,1,45
22,123,2183,1,45
22,123,2184,1,45
22,123,2185,1,45
22,123,2186,11,45
22,123,2187,11,45
22,123,2188,12,45
22,123,2189,12,45
22,123,2190,13,45
22,123,2191,60,45
22,123,2192,5,45
22,123,2193,5,45
22,123,2194,9,45
1,124,2195,1,10
1,124,2196,1,10
1,124,2197,1,10
1,124,2198,11,10
1,124,2199,12,10
1,124,2200,12,10
1,124,2201,13,10
1,124,2202,15,10
1,124,2203,6,10
1,124,2204,41,10
1,124,2205,2,10
1,124,2206,2,10
1,124,2207,10,10
1,124,2208,20,10
1,124,2209,4,10
1,124,2210,4,10
1,124,2211,4,10
1,124,2212,4,10
1,124,2213,4,10
1,124,2214,4,10
1,124,2215,4,10
1,124,2216,4,10
2,125,2217,1,18
2,125,2218,1,18
2,125,2219,1,18
2,125,2220,1,18
2,125,2221,11,18
2,125,2222,11,18
2,125,2223,11,18
2,125,2224,11,18
2,125,2225,12,18
2,125,2226,12,18
2,125,2227,12,18
2,125,2228,13,18
2,125,2229,13,18
2,125,2230,5,18
2,125,2231,10,18
2,125,2232,9,18
2,125,2233,6,18
2,125,2234,5,18
2,125,2235,74,18
2,125,2236,5,18
2,125,2237,8,18
2,125,2238,25,18
18,126,2247,12,785
18,126,2239,1,785
18,126,2240,1,785
18,126,2241,1,785
18,126,2242,1,785
18,126,2243,1,785
18,126,2244,11,785
18,126,2245,11,785
18,126,2246,11,785
18,126,2248,5,785
18,126,2249,13,785
18,126,2250,46,785
18,126,2251,14,785
18,126,2252,23,785
18,126,2253,5,785
18,126,2254,4,785
18,126,2255,20,785
18,126,2256,6,785
18,126,2257,22,785
18,126,2258,22,785
18,126,2259,9,785
18,126,2260,5,785
21,127,2268,11,37
21,127,2269,11,37
21,127,2270,11,37
21,127,2271,12,37
21,127,2272,75,37
21,127,2261,1,37
21,127,2262,1,37
21,127,2263,1,37
21,127,2264,1,37
21,127,2265,1,37
21,127,2282,77,37
21,127,2281,10,37
21,127,2280,6,37
21,127,2279,9,37
21,127,2278,75,37
21,127,2277,6,37
21,127,2276,30,37
21,127,2275,37,37
21,127,2274,43,37
21,127,2273,30,37
21,127,2266,11,37
21,127,2267,11,37
4,128,2303,78,109
4,128,2301,20,109
4,128,2300,65,109
4,128,2294,9,109
