raceid,circuitid,alt,resultid,statusid
269,27,130,5477,11
269,27,130,5478,11
269,27,130,5479,11
269,27,130,5480,11
269,27,130,5481,11
269,27,130,5482,12
269,27,130,5483,12
269,27,130,5484,12
269,27,130,5485,14
269,27,130,5486,14
269,27,130,5487,2
269,27,130,5488,5
269,27,130,5489,20
269,27,130,5490,20
269,27,130,5491,4
269,27,130,5492,4
269,27,130,5493,24
269,27,130,5494,22
269,27,130,5495,6
269,27,130,5496,6
269,27,130,5497,81
269,27,130,5498,81
270,26,37,5499,1
270,26,37,5500,1
270,26,37,5501,1
270,26,37,5502,1
270,26,37,5503,11
270,26,37,5504,11
270,26,37,5505,11
270,26,37,5506,11
270,26,37,5507,11
270,26,37,5508,11
270,26,37,5509,11
270,26,37,5510,11
270,26,37,5511,11
270,26,37,5512,12
270,26,37,5513,12
270,26,37,5514,12
270,26,37,5515,13
270,26,37,5516,13
270,26,37,5517,15
270,26,37,5518,20
270,26,37,5519,5
270,26,37,5520,37
270,26,37,5521,91
270,26,37,5522,20
270,26,37,5523,6
270,26,37,5524,5
270,26,37,5525,81
270,26,37,5526,81
271,22,45,5527,1
271,22,45,5528,1
271,22,45,5529,1
271,22,45,5530,1
271,22,45,5531,1
271,22,45,5532,1
271,22,45,5533,1
271,22,45,5534,11
271,22,45,5535,11
271,22,45,5536,11
271,22,45,5537,11
271,22,45,5538,12
271,22,45,5539,12
271,22,45,5540,5
271,22,45,5541,6
271,22,45,5542,20
271,22,45,5543,20
271,22,45,5544,80
271,22,45,5545,4
271,22,45,5546,4
271,22,45,5547,20
271,22,45,5548,20
271,22,45,5549,20
271,22,45,5550,20
271,22,45,5551,5
271,22,45,5552,20
271,22,45,5553,81
271,22,45,5554,81
272,29,58,5555,1
272,29,58,5556,1
272,29,58,5557,1
272,29,58,5558,1
272,29,58,5559,11
272,29,58,5560,11
272,29,58,5561,11
272,29,58,5562,11
272,29,58,5563,12
272,29,58,5564,12
272,29,58,5565,12
272,29,58,5566,23
272,29,58,5567,22
272,29,58,5568,3
272,29,58,5569,6
272,29,58,5570,10
272,29,58,5571,5
272,29,58,5572,37
272,29,58,5573,4
272,29,58,5574,4
272,29,58,5575,6
272,29,58,5576,20
272,29,58,5577,44
272,29,58,5578,44
272,29,58,5579,20
272,29,58,5580,6
272,29,58,5581,81
272,29,58,5582,81
273,30,1460,5583,1
273,30,1460,5584,1
273,30,1460,5585,11
273,30,1460,5586,11
273,30,1460,5587,12
273,30,1460,5588,5
273,30,1460,5589,20
273,30,1460,5590,20
273,30,1460,5591,25
273,30,1460,5592,5
273,30,1460,5593,20
273,30,1460,5594,20
273,30,1460,5595,69
273,30,1460,5596,5
273,30,1460,5597,6
273,30,1460,5598,22
273,30,1460,5599,20
273,30,1460,5600,4
273,30,1460,5601,4
273,30,1460,5602,6
273,30,1460,5603,4
273,30,1460,5604,4
273,30,1460,5605,4
273,30,1460,5606,20
273,30,1460,5607,7
273,30,1460,5608,7
274,18,785,5609,1
274,18,785,5610,1
274,18,785,5611,1
274,18,785,5612,1
274,18,785,5613,1
274,18,785,5614,11
274,18,785,5615,11
274,18,785,5616,11
274,18,785,5617,12
274,18,785,5618,12
274,18,785,5619,13
274,18,785,5620,13
274,18,785,5621,5
274,18,785,5622,10
274,18,785,5623,69
274,18,785,5624,4
274,18,785,5625,4
274,18,785,5626,20
274,18,785,5627,20
274,18,785,5628,6
274,18,785,5629,22
274,18,785,5630,4
274,18,785,5631,4
274,18,785,5632,4
274,18,785,5633,4
274,18,785,5634,81
275,31,88,5635,1
275,31,88,5636,1
275,31,88,5637,11
275,31,88,5638,11
275,31,88,5639,12
275,31,88,5640,12
275,31,88,5641,13
275,31,88,5642,14
275,31,88,5643,14
275,31,88,5644,69
275,31,88,5645,16
275,31,88,5646,6
275,31,88,5647,37
275,31,88,5648,6
275,31,88,5649,6
275,31,88,5650,6
275,31,88,5651,4
275,31,88,5652,20
275,31,88,5653,20
275,31,88,5654,22
275,31,88,5655,64
275,31,88,5656,8
275,31,88,5657,20
275,31,88,5658,4
275,31,88,5659,4
275,31,88,5660,81
276,21,37,5661,1
276,21,37,5662,1
276,21,37,5663,11
276,21,37,5664,5
276,21,37,5665,12
276,21,37,5666,12
276,21,37,5667,13
276,21,37,5668,5
276,21,37,5669,17
276,21,37,5670,20
276,21,37,5671,5
276,21,37,5672,9
276,21,37,5673,8
276,21,37,5674,38
276,21,37,5675,20
276,21,37,5676,20
276,21,37,5677,5
276,21,37,5678,23
276,21,37,5679,5
276,21,37,5680,6
276,21,37,5681,20
276,21,37,5682,6
276,21,37,5683,6
276,21,37,5684,20
276,21,37,5685,20
276,21,37,5686,81
277,4,109,5687,1
277,4,109,5688,1
277,4,109,5689,1
277,4,109,5690,11
277,4,109,5691,11
277,4,109,5692,12
277,4,109,5693,12
277,4,109,5694,12
277,4,109,5695,12
277,4,109,5696,12
277,4,109,5697,13
277,4,109,5698,13
277,4,109,5699,13
277,4,109,5700,5
277,4,109,5701,5
277,4,109,5702,25
277,4,109,5703,69
277,4,109,5704,2
277,4,109,5705,5
277,4,109,5706,5
277,4,109,5707,20
277,4,109,5708,7
277,4,109,5709,27
277,4,109,5710,20
277,4,109,5711,22
277,4,109,5712,81
278,6,7,5713,1
278,6,7,5714,1
278,6,7,5715,1
278,6,7,5716,11
278,6,7,5717,12
278,6,7,5718,12
278,6,7,5719,12
278,6,7,5720,12
278,6,7,5721,12
278,6,7,5722,12
278,6,7,5723,13
278,6,7,5724,13
278,6,7,5725,14
278,6,7,5726,4
278,6,7,5727,6
278,6,7,5728,5
278,6,7,5729,5
278,6,7,5730,20
278,6,7,5731,37
278,6,7,5732,9
278,6,7,5733,5
278,6,7,5734,6
278,6,7,5735,3
278,6,7,5736,22
278,6,7,5737,20
278,6,7,5738,81
279,7,13,5739,1
279,7,13,5740,1
279,7,13,5741,1
279,7,13,5742,11
279,7,13,5743,11
279,7,13,5744,11
279,7,13,5745,11
279,7,13,5746,11
279,7,13,5747,12
279,7,13,5748,12
279,7,13,5749,12
279,7,13,5750,12
279,7,13,5751,13
279,7,13,5752,13
279,7,13,5753,14
279,7,13,5754,14
279,7,13,5755,15
279,7,13,5756,10
279,7,13,5757,68
279,7,13,5758,20
279,7,13,5759,6
279,7,13,5760,5
279,7,13,5761,20
279,7,13,5762,10
279,7,13,5763,5
279,7,13,5764,81
280,8,228,5765,1
280,8,228,5766,1
280,8,228,5767,1
280,8,228,5768,1
280,8,228,5769,1
280,8,228,5770,11
280,8,228,5771,11
280,8,228,5772,11
280,8,228,5773,12
280,8,228,5774,12
280,8,228,5775,12
280,8,228,5776,12
280,8,228,5777,12
280,8,228,5778,12
280,8,228,5779,14
280,8,228,5780,6
280,8,228,5781,5
280,8,228,5782,22
280,8,228,5783,6
280,8,228,5784,6
280,8,228,5785,20
280,8,228,5786,20
280,8,228,5787,6
280,8,228,5788,6
280,8,228,5789,22
280,8,228,5790,81
281,9,153,5791,1
281,9,153,5792,1
281,9,153,5793,1
281,9,153,5794,1
281,9,153,5795,60
281,9,153,5796,11
281,9,153,5797,11
281,9,153,5798,11
281,9,153,5799,11
281,9,153,5800,11
281,9,153,5801,12
281,9,153,5802,6
281,9,153,5803,14
281,9,153,5804,6
281,9,153,5805,62
281,9,153,5806,5
281,9,153,5807,22
281,9,153,5808,67
281,9,153,5809,10
281,9,153,5810,68
281,9,153,5811,20
281,9,153,5812,22
281,9,153,5813,20
281,9,153,5814,20
281,9,153,5815,86
281,9,153,5816,81
282,10,103,5817,1
282,10,103,5818,1
282,10,103,5819,1
282,10,103,5820,1
282,10,103,5821,1
282,10,103,5822,1
282,10,103,5823,1
282,10,103,5824,11
282,10,103,5825,11
282,10,103,5826,11
282,10,103,5827,11
282,10,103,5828,11
282,10,103,5829,11
282,10,103,5830,11
282,10,103,5831,27
282,10,103,5832,12
282,10,103,5833,13
282,10,103,5834,67
282,10,103,5835,86
282,10,103,5836,20
282,10,103,5837,20
282,10,103,5838,4
282,10,103,5839,4
282,10,103,5840,22
282,10,103,5841,6
282,10,103,5842,6
283,11,264,5843,1
283,11,264,5844,1
283,11,264,5845,1
283,11,264,5846,11
283,11,264,5847,11
283,11,264,5848,11
283,11,264,5849,11
283,11,264,5850,12
283,11,264,5851,12
283,11,264,5852,14
283,11,264,5853,15
283,11,264,5854,17
283,11,264,5855,3
283,11,264,5856,5
283,11,264,5857,6
283,11,264,5858,20
283,11,264,5859,25
283,11,264,5860,20
283,11,264,5861,20
283,11,264,5862,48
283,11,264,5863,22
283,11,264,5864,20
283,11,264,5865,5
283,11,264,5866,37
283,11,264,5867,37
283,11,264,5868,3
284,13,401,5869,1
284,13,401,5870,1
284,13,401,5871,1
284,13,401,5872,1
284,13,401,5873,11
284,13,401,5874,11
284,13,401,5875,11
284,13,401,5876,11
284,13,401,5877,11
284,13,401,5878,4
284,13,401,5879,4
284,13,401,5880,12
284,13,401,5881,12
284,13,401,5882,13
284,13,401,5883,14
284,13,401,5884,48
284,13,401,5885,5
284,13,401,5886,5
284,13,401,5887,5
284,13,401,5888,20
284,13,401,5889,20
284,13,401,5890,6
284,13,401,5891,67
284,13,401,5892,22
284,13,401,5893,6
284,13,401,5894,82
285,14,162,5895,1
285,14,162,5896,1
285,14,162,5897,11
285,14,162,5898,11
285,14,162,5899,11
285,14,162,5900,11
285,14,162,5901,12
285,14,162,5902,12
285,14,162,5903,12
285,14,162,5904,12
285,14,162,5905,10
285,14,162,5906,5
285,14,162,5907,51
285,14,162,5908,16
285,14,162,5909,22
285,14,162,5910,5
285,14,162,5911,20
285,14,162,5912,22
285,14,162,5913,20
285,14,162,5914,4
285,14,162,5915,4
285,14,162,5916,4
285,14,162,5917,4
285,14,162,5918,4
285,14,162,5919,4
285,14,162,5920,4
286,27,130,5921,1
286,27,130,5922,1
286,27,130,5923,1
286,27,130,5924,1
286,27,130,5925,11
286,27,130,5926,11
286,27,130,5927,12
286,27,130,5928,12
286,27,130,5929,12
286,27,130,5930,12
286,27,130,5931,13
286,27,130,5932,13
286,27,130,5933,13
286,27,130,5934,13
286,27,130,5935,3
286,27,130,5936,3
286,27,130,5937,20
286,27,130,5938,20
286,27,130,5939,3
286,27,130,5940,6
286,27,130,5941,3
286,27,130,5942,20
286,27,130,5943,6
286,27,130,5944,5
286,27,130,5945,20
286,27,130,5946,5
287,22,45,5947,1
287,22,45,5948,1
287,22,45,5949,1
287,22,45,5950,1
287,22,45,5951,1
287,22,45,5952,1
287,22,45,5953,11
287,22,45,5954,11
287,22,45,5955,4
287,22,45,5956,12
287,22,45,5957,12
287,22,45,5958,12
287,22,45,5959,20
287,22,45,5960,4
287,22,45,5961,20
287,22,45,5962,5
287,22,45,5963,20
287,22,45,5964,54
287,22,45,5965,5
287,22,45,5966,5
287,22,45,5967,5
287,22,45,5968,4
287,22,45,5969,5
287,22,45,5970,4
288,29,58,5971,1
288,29,58,5972,1
288,29,58,5973,1
288,29,58,5974,11
288,29,58,5975,11
288,29,58,5976,11
288,29,58,5977,11
288,29,58,5978,69
288,29,58,5979,12
288,29,58,5980,12
288,29,58,5981,13
288,29,58,5982,13
288,29,58,5983,14
288,29,58,5984,15
288,29,58,5985,23
288,29,58,5986,3
288,29,58,5987,20
288,29,58,5988,23
288,29,58,5989,5
288,29,58,5990,20
288,29,58,5991,3
288,29,58,5992,22
288,29,58,5993,6
288,29,58,5994,3
289,30,1460,5995,1
289,30,1460,5996,1
289,30,1460,5997,1
289,30,1460,5998,1
289,30,1460,5999,1
289,30,1460,6000,11
289,30,1460,6001,11
289,30,1460,6002,12
289,30,1460,6003,12
289,30,1460,6004,12
289,30,1460,6005,12
289,30,1460,6006,14
289,30,1460,6007,14
289,30,1460,6008,5
289,30,1460,6009,69
289,30,1460,6010,8
289,30,1460,6011,5
289,30,1460,6012,6
289,30,1460,6013,91
289,30,1460,6014,5
289,30,1460,6015,5
289,30,1460,6016,5
289,30,1460,6017,5
289,30,1460,6018,25
289,30,1460,6019,38
289,30,1460,6020,8
289,30,1460,6021,81
289,30,1460,6022,81
289,30,1460,6023,81
289,30,1460,6024,81
290,32,2227,6025,1
290,32,2227,6026,1
290,32,2227,6027,1
290,32,2227,6028,1
290,32,2227,6029,11
290,32,2227,6030,11
290,32,2227,6031,11
290,32,2227,6032,11
290,32,2227,6033,12
290,32,2227,6034,12
290,32,2227,6035,13
290,32,2227,6036,13
290,32,2227,6037,14
290,32,2227,6038,5
290,32,2227,6039,8
290,32,2227,6040,20
290,32,2227,6041,64
290,32,2227,6042,5
290,32,2227,6043,20
290,32,2227,6044,6
290,32,2227,6045,5
290,32,2227,6046,7
290,32,2227,6047,20
290,32,2227,6048,5
290,32,2227,6049,4
290,32,2227,6050,4
290,32,2227,6051,81
290,32,2227,6052,81
290,32,2227,6053,81
290,32,2227,6054,81
291,18,785,6055,1
291,18,785,6056,1
291,18,785,6057,11
291,18,785,6058,11
291,18,785,6059,11
291,18,785,6060,11
291,18,785,6061,12
291,18,785,6062,12
291,18,785,6063,13
291,18,785,6064,14
291,18,785,6065,5
291,18,785,6066,8
291,18,785,6067,6
291,18,785,6068,5
291,18,785,6069,6
291,18,785,6070,20
291,18,785,6071,4
291,18,785,6072,6
291,18,785,6073,4
291,18,785,6074,8
291,18,785,6075,22
291,18,785,6076,5
291,18,785,6077,5
291,18,785,6078,10
291,18,785,6079,5
291,18,785,6080,6
291,18,785,6081,81
291,18,785,6082,81
291,18,785,6083,81
291,18,785,6084,81
292,4,109,6085,1
292,4,109,6086,1
292,4,109,6087,1
292,4,109,6088,1
292,4,109,6089,11
292,4,109,6090,12
292,4,109,6091,12
292,4,109,6092,12
292,4,109,6093,20
292,4,109,6094,20
292,4,109,6095,14
292,4,109,6096,14
292,4,109,6097,20
292,4,109,6098,20
292,4,109,6099,20
292,4,109,6100,20
292,4,109,6101,5
292,4,109,6102,20
292,4,109,6103,64
292,4,109,6104,20
292,4,109,6105,20
292,4,109,6106,20
292,4,109,6107,20
292,4,109,6108,5
292,4,109,6109,20
292,4,109,6110,5
292,4,109,6111,81
292,4,109,6112,81
292,4,109,6113,81
292,4,109,6114,81
292,4,109,6115,97
292,4,109,6116,97
293,21,37,6117,1
293,21,37,6118,1
293,21,37,6119,1
293,21,37,6120,1
293,21,37,6121,11
293,21,37,6122,11
293,21,37,6123,12
293,21,37,6124,12
293,21,37,6125,12
293,21,37,6126,12
293,21,37,6127,5
293,21,37,6128,13
293,21,37,6129,13
293,21,37,6130,69
293,21,37,6131,20
293,21,37,6132,4
293,21,37,6133,4
293,21,37,6134,20
293,21,37,6135,5
293,21,37,6136,6
293,21,37,6137,5
293,21,37,6138,5
293,21,37,6139,20
293,21,37,6140,20
293,21,37,6141,6
293,21,37,6142,6
293,21,37,6143,81
293,21,37,6144,81
293,21,37,6145,81
293,21,37,6146,81
293,21,37,6147,97
293,21,37,6148,97
294,6,7,6149,1
294,6,7,6150,1
294,6,7,6151,1
294,6,7,6152,1
294,6,7,6153,1
294,6,7,6154,11
294,6,7,6155,11
294,6,7,6156,11
294,6,7,6157,12
294,6,7,6158,12
294,6,7,6159,12
294,6,7,6160,13
294,6,7,6161,20
294,6,7,6162,6
294,6,7,6163,6
294,6,7,6164,6
294,6,7,6165,6
294,6,7,6166,20
294,6,7,6167,5
294,6,7,6168,6
294,6,7,6169,5
294,6,7,6170,20
294,6,7,6171,7
294,6,7,6172,6
294,6,7,6173,6
294,6,7,6174,20
294,6,7,6175,81
294,6,7,6176,81
294,6,7,6177,81
294,6,7,6178,81
294,6,7,6179,97
294,6,7,6180,97
295,7,13,6181,1
295,7,13,6182,1
295,7,13,6183,1
295,7,13,6184,11
295,7,13,6185,11
295,7,13,6186,11
295,7,13,6187,11
295,7,13,6188,11
295,7,13,6189,11
295,7,13,6190,12
295,7,13,6191,12
295,7,13,6192,12
295,7,13,6193,14
295,7,13,6194,15
295,7,13,6195,5
295,7,13,6196,7
295,7,13,6197,6
295,7,13,6198,10
295,7,13,6199,7
295,7,13,6200,6
295,7,13,6201,8
295,7,13,6202,20
295,7,13,6203,20
295,7,13,6204,7
295,7,13,6205,2
295,7,13,6206,7
295,7,13,6207,81
295,7,13,6208,81
295,7,13,6209,81
295,7,13,6210,81
295,7,13,6211,97
296,8,228,6212,1
296,8,228,6213,1
296,8,228,6214,1
296,8,228,6215,11
296,8,228,6216,11
296,8,228,6217,11
296,8,228,6218,11
296,8,228,6219,11
296,8,228,6220,12
296,8,228,6221,12
296,8,228,6222,13
296,8,228,6223,5
296,8,228,6224,20
296,8,228,6225,5
296,8,228,6226,20
296,8,228,6227,5
296,8,228,6228,6
296,8,228,6229,5
296,8,228,6230,20
296,8,228,6231,3
296,8,228,6232,5
296,8,228,6233,37
296,8,228,6234,3
296,8,228,6235,3
296,8,228,6236,3
296,8,228,6237,3
296,8,228,6238,81
296,8,228,6239,81
296,8,228,6240,81
296,8,228,6241,81
297,9,153,6242,1
297,9,153,6243,1
297,9,153,6244,1
297,9,153,6245,1
297,9,153,6246,1
297,9,153,6247,1
297,9,153,6248,11
297,9,153,6249,11
297,9,153,6250,11
297,9,153,6251,12
297,9,153,6252,12
297,9,153,6253,12
297,9,153,6254,12
297,9,153,6255,12
297,9,153,6256,13
297,9,153,6257,14
297,9,153,6258,5
297,9,153,6259,7
297,9,153,6260,20
297,9,153,6261,26
297,9,153,6262,5
297,9,153,6263,5
297,9,153,6264,36
297,9,153,6265,7
297,9,153,6266,6
297,9,153,6267,7
297,9,153,6268,81
297,9,153,6269,81
297,9,153,6270,81
297,9,153,6271,54
297,9,153,6272,97
297,9,153,6273,97
298,10,103,6274,1
298,10,103,6275,1
298,10,103,6276,1
298,10,103,6277,1
298,10,103,6278,1
298,10,103,6279,1
298,10,103,6280,1
298,10,103,6281,20
298,10,103,6282,11
298,10,103,6283,11
298,10,103,6284,11
298,10,103,6285,11
298,10,103,6286,11
298,10,103,6287,11
298,10,103,6288,12
298,10,103,6289,13
298,10,103,6290,5
298,10,103,6291,5
298,10,103,6292,5
298,10,103,6293,5
298,10,103,6294,5
298,10,103,6295,10
298,10,103,6296,5
298,10,103,6297,20
298,10,103,6298,20
298,10,103,6299,6
298,10,103,6300,81
298,10,103,6301,81
298,10,103,6302,81
298,10,103,6303,81
298,10,103,6304,97
298,10,103,6305,96
299,11,264,6306,1
299,11,264,6307,1
299,11,264,6308,1
299,11,264,6309,1
299,11,264,6310,1
299,11,264,6311,11
299,11,264,6312,12
299,11,264,6313,12
299,11,264,6314,13
299,11,264,6315,14
299,11,264,6316,14
299,11,264,6317,41
299,11,264,6318,5
299,11,264,6319,6
299,11,264,6320,5
299,11,264,6321,20
299,11,264,6322,4
299,11,264,6323,4
299,11,264,6324,4
299,11,264,6325,4
299,11,264,6326,4
299,11,264,6327,20
299,11,264,6328,4
299,11,264,6329,4
299,11,264,6330,4
299,11,264,6331,4
299,11,264,6332,81
299,11,264,6333,81
299,11,264,6334,81
299,11,264,6335,81
299,11,264,6336,97
300,13,401,6337,1
300,13,401,6338,1
300,13,401,6339,1
300,13,401,6340,1
300,13,401,6341,1
300,13,401,6342,1
300,13,401,6343,1
300,13,401,6344,11
300,13,401,6345,11
300,13,401,6346,11
300,13,401,6347,11
300,13,401,6348,11
300,13,401,6349,5
300,13,401,6350,12
300,13,401,6351,12
300,13,401,6352,12
300,13,401,6353,12
300,13,401,6354,20
300,13,401,6355,20
300,13,401,6356,5
300,13,401,6357,5
300,13,401,6358,6
300,13,401,6359,29
300,13,401,6360,3
300,13,401,6361,7
300,13,401,6362,20
300,13,401,6363,81
300,13,401,6364,81
300,13,401,6365,81
300,13,401,6366,54
301,14,162,6367,1
301,14,162,6368,1
301,14,162,6369,1
301,14,162,6370,1
301,14,162,6371,1
301,14,162,6372,11
301,14,162,6373,11
301,14,162,6374,11
301,14,162,6375,7
301,14,162,6376,13
301,14,162,6377,5
301,14,162,6378,7
301,14,162,6379,10
301,14,162,6380,37
301,14,162,6381,20
301,14,162,6382,6
301,14,162,6383,5
301,14,162,6384,5
301,14,162,6385,5
301,14,162,6386,69
301,14,162,6387,10
301,14,162,6388,5
301,14,162,6389,5
301,14,162,6390,5
301,14,162,6391,22
301,14,162,6392,8
301,14,162,6393,81
301,14,162,6394,81
302,27,130,6395,1
302,27,130,6396,1
302,27,130,6397,11
302,27,130,6398,11
302,27,130,6399,11
302,27,130,6400,11
302,27,130,6401,12
302,27,130,6402,12
302,27,130,6403,12
302,27,130,6404,13
302,27,130,6405,13
302,27,130,6406,13
302,27,130,6407,13
302,27,130,6408,13
302,27,130,6409,68
302,27,130,6410,6
302,27,130,6411,5
302,27,130,6412,20
302,27,130,6413,4
302,27,130,6414,29
302,27,130,6415,5
302,27,130,6416,6
302,27,130,6417,5
302,27,130,6418,10
302,27,130,6419,20
302,27,130,6420,3
303,22,45,6421,1
303,22,45,6422,1
303,22,45,6423,1
303,22,45,6424,11
303,22,45,6425,11
303,22,45,6426,11
303,22,45,6427,11
303,22,45,6428,11
303,22,45,6429,11
303,22,45,6430,11
303,22,45,6431,11
303,22,45,6432,11
303,22,45,6433,12
303,22,45,6434,12
303,22,45,6435,12
303,22,45,6436,5
303,22,45,6437,5
303,22,45,6438,4
303,22,45,6439,5
303,22,45,6440,8
303,22,45,6441,20
303,22,45,6442,6
303,22,45,6443,6
303,22,45,6444,20
303,22,45,6445,6
303,22,45,6446,5
304,29,58,6447,1
304,29,58,6448,1
304,29,58,6449,1
304,29,58,6450,11
304,29,58,6451,11
304,29,58,6452,11
304,29,58,6453,11
304,29,58,6454,12
304,29,58,6455,12
304,29,58,6456,12
304,29,58,6457,12
304,29,58,6458,13
304,29,58,6459,14
304,29,58,6460,6
304,29,58,6461,6
304,29,58,6462,69
304,29,58,6463,5
304,29,58,6464,24
304,29,58,6465,5
304,29,58,6466,4
304,29,58,6467,4
304,29,58,6468,20
304,29,58,6469,5
304,29,58,6470,5
304,29,58,6471,3
304,29,58,6472,3
305,33,345,6473,1
305,33,345,6474,1
305,33,345,6475,1
305,33,345,6476,1
305,33,345,6477,11
305,33,345,6478,12
305,33,345,6479,13
305,33,345,6480,14
305,33,345,6481,5
305,33,345,6482,5
305,33,345,6483,18
305,33,345,6484,6
305,33,345,6485,5
305,33,345,6486,6
305,33,345,6487,4
305,33,345,6488,5
305,33,345,6489,6
305,33,345,6490,5
305,33,345,6491,48
305,33,345,6492,6
305,33,345,6493,6
305,33,345,6494,20
305,33,345,6495,6
305,33,345,6496,6
305,33,345,6497,6
305,33,345,6498,5
305,33,345,6499,81
305,33,345,6500,81
305,33,345,6501,81
305,33,345,6502,81
305,33,345,6503,97
305,33,345,6504,97
305,33,345,6505,97
305,33,345,6506,97
306,18,785,6507,1
306,18,785,6508,1
306,18,785,6509,1
306,18,785,6510,1
306,18,785,6511,1
306,18,785,6512,1
306,18,785,6513,11
306,18,785,6514,12
306,18,785,6515,13
306,18,785,6516,13
306,18,785,6517,13
306,18,785,6518,14
306,18,785,6519,69
306,18,785,6520,6
306,18,785,6521,5
306,18,785,6522,20
306,18,785,6523,5
306,18,785,6524,21
306,18,785,6525,10
306,18,785,6526,5
306,18,785,6527,6
306,18,785,6528,7
306,18,785,6529,20
306,18,785,6530,68
306,18,785,6531,22
306,18,785,6532,48
306,18,785,6533,81
306,18,785,6534,81
306,18,785,6535,81
306,18,785,6536,81
306,18,785,6537,97
306,18,785,6538,97
306,18,785,6539,97
306,18,785,6540,97
307,21,37,6541,1
307,21,37,6542,1
307,21,37,6543,11
307,21,37,6544,12
307,21,37,6545,13
307,21,37,6546,13
307,21,37,6547,13
307,21,37,6548,13
307,21,37,6549,60
307,21,37,6550,14
307,21,37,6551,14
307,21,37,6552,5
307,21,37,6553,5
307,21,37,6554,7
307,21,37,6555,6
307,21,37,6556,22
307,21,37,6557,20
307,21,37,6558,5
307,21,37,6559,10
307,21,37,6560,7
307,21,37,6561,6
307,21,37,6562,20
307,21,37,6563,20
307,21,37,6564,20
307,21,37,6565,4
307,21,37,6566,20
307,21,37,6567,81
307,21,37,6568,81
307,21,37,6569,81
307,21,37,6570,81
307,21,37,6571,97
307,21,37,6572,97
307,21,37,6573,97
307,21,37,6574,97
308,6,7,6575,1
308,6,7,6576,1
308,6,7,6577,1
308,6,7,6578,11
308,6,7,6579,11
308,6,7,6580,11
308,6,7,6581,12
308,6,7,6582,12
308,6,7,6583,12
308,6,7,6584,12
308,6,7,6585,13
308,6,7,6586,16
308,6,7,6587,44
308,6,7,6588,6
308,6,7,6589,37
308,6,7,6590,5
308,6,7,6591,20
308,6,7,6592,20
308,6,7,6593,5
308,6,7,6594,20
308,6,7,6595,5
308,6,7,6596,37
308,6,7,6597,23
308,6,7,6598,6
308,6,7,6599,20
308,6,7,6600,22
308,6,7,6601,81
308,6,7,6602,81
308,6,7,6603,81
308,6,7,6604,81
308,6,7,6605,97
308,6,7,6606,97
308,6,7,6607,97
308,6,7,6608,97
309,7,13,6609,1
309,7,13,6610,1
309,7,13,6611,1
309,7,13,6612,1
309,7,13,6613,1
309,7,13,6614,10
309,7,13,6615,11
309,7,13,6616,11
309,7,13,6617,11
309,7,13,6618,12
309,7,13,6619,5
309,7,13,6620,5
309,7,13,6621,37
309,7,13,6622,5
309,7,13,6623,5
309,7,13,6624,6
309,7,13,6625,6
309,7,13,6626,5
309,7,13,6627,91
309,7,13,6628,20
309,7,13,6629,5
309,7,13,6630,20
309,7,13,6631,22
309,7,13,6632,98
309,7,13,6633,95
309,7,13,6634,37
309,7,13,6635,81
309,7,13,6636,81
309,7,13,6637,81
309,7,13,6638,81
309,7,13,6639,97
309,7,13,6640,97
309,7,13,6641,97
309,7,13,6642,97
310,32,2227,6643,1
310,32,2227,6644,1
310,32,2227,6645,1
310,32,2227,6646,11
310,32,2227,6647,11
310,32,2227,6648,11
310,32,2227,6649,11
310,32,2227,6650,12
310,32,2227,6651,12
310,32,2227,6652,12
310,32,2227,6653,12
310,32,2227,6654,13
310,32,2227,6655,5
310,32,2227,6656,20
310,32,2227,6657,6
310,32,2227,6658,67
310,32,2227,6659,8
310,32,2227,6660,5
310,32,2227,6661,5
310,32,2227,6662,36
310,32,2227,6663,5
310,32,2227,6664,91
310,32,2227,6665,5
310,32,2227,6666,5
310,32,2227,6667,5
310,32,2227,6668,20
310,32,2227,6669,81
310,32,2227,6670,81
310,32,2227,6671,81
310,32,2227,6672,81
310,32,2227,6673,97
310,32,2227,6674,97
310,32,2227,6675,97
310,32,2227,6676,97
311,8,228,6677,1
311,8,228,6678,1
311,8,228,6679,1
311,8,228,6680,1
311,8,228,6681,11
311,8,228,6682,11
311,8,228,6683,12
311,8,228,6684,12
311,8,228,6685,12
311,8,228,6686,12
311,8,228,6687,12
311,8,228,6688,13
311,8,228,6689,68
311,8,228,6690,6
311,8,228,6691,44
311,8,228,6692,7
311,8,228,6693,27
311,8,228,6694,20
311,8,228,6695,7
311,8,228,6696,6
311,8,228,6697,6
311,8,228,6698,20
311,8,228,6699,4
311,8,228,6700,20
311,8,228,6701,5
311,8,228,6702,20
311,8,228,6703,81
311,8,228,6704,81
311,8,228,6705,81
311,8,228,6706,81
311,8,228,6707,97
311,8,228,6708,97
311,8,228,6709,97
311,8,228,6710,97
312,9,153,6711,1
312,9,153,6712,1
312,9,153,6713,1
312,9,153,6714,60
312,9,153,6715,11
312,9,153,6716,11
312,9,153,6717,11
312,9,153,6718,11
312,9,153,6719,11
312,9,153,6720,12
312,9,153,6721,12
312,9,153,6722,12
312,9,153,6723,13
312,9,153,6724,51
312,9,153,6725,5
312,9,153,6726,20
312,9,153,6727,4
312,9,153,6728,4
312,9,153,6729,5
