raceid,year,driverid,max_points
411,1986,102,36
858,2011,155,28
537,1978,230,0
437,1984,117,15
1099,2023,822,4
678,1968,347,3
552,1977,254,1
749,1960,523,0
623,1972,290,0
728,1963,411,0
805,1954,674,0
676,1968,346,9
837,1950,768,4
286,1993,105,0
631,1972,333,3
708,1965,356,9
503,1980,163,21
326,1990,117,23
708,1965,407,0
438,1984,163,4
961,2016,839,0
978,2017,839,43
878,2012,18,163
744,1961,431,0
1056,2021,839,12
528,1978,200,0
478,1982,192,1
446,1984,177,20.5
508,1980,211,0
368,1989,157,3
336,1990,99,0
323,1990,81,0
1128,2024,860,6
894,2013,4,195
487,1981,177,0
750,1960,525,0
210,1997,79,0
848,2011,816,0
782,1957,547,0
55,2006,22,2
366,1989,157,3
546,1977,250,6
652,1970,321,0
898,2013,815,41
221,1997,79,0
531,1978,243,0
294,1992,79,0
767,1958,586,0
1051,2021,853,0
932,2015,830,6
617,1973,224,48
674,1968,262,2
364,1989,77,0
363,1989,117,47
958,2016,836,1
830,1951,729,0
658,1969,369,0
62,2006,17,6
678,1968,280,0
751,1960,541,1
812,1953,804,0
62,2006,13,36
502,1980,158,0
779,1957,612,2
1008,2018,8,251
285,1993,88,0
646,1970,262,0
636,1971,207,9
20,2008,1,14
61,2006,35,7
1143,2024,859,4
885,2013,819,0
217,1997,57,14
728,1963,407,0
646,1970,360,6
478,1982,181,2
179,1999,21,7
588,1975,235,3
807,1954,554,0
41,2007,27,0
565,1976,187,2
445,1984,172,5
487,1981,136,0
743,1961,481,0
1002,2018,825,49
601,1974,314,0
626,1972,309,10
649,1970,306,9
716,1964,402,0
142,2001,44,0
809,1953,673,0
613,1973,331,0
1077,2022,844,86
862,2012,30,1
1138,2024,855,0
164,2000,14,34
169,2000,35,11
333,1990,140,0
766,1958,582,0
834,1950,793,3
310,1991,110,6
573,1976,252,10
540,1978,230,1
407,1986,102,19
167,2000,55,0
304,1992,30,53
311,1991,65,0
859,2011,17,258
761,1959,531,0
805,1954,529,0
431,1985,163,3
928,2015,822,18
604,1974,238,35
756,1959,360,2
702,1965,360,8
510,1980,229,0
373,1988,160,0
471,1982,200,0
195,1998,30,24
1112,2023,840,47
918,2014,826,8
35,2008,7,4
771,1958,590,7
816,1953,715,0
483,1981,137,4
755,1960,526,0
421,1985,185,1
453,1983,175,2
271,1994,101,0
308,1991,100,0
745,1961,475,21
1051,2021,8,10
482,1982,176,3
1030,2019,815,52
770,1958,403,0
379,1988,112,0
785,1956,479,0
787,1956,529,0
238,1996,64,2
901,2014,828,0
798,1955,523,0
258,1994,107,0
1076,2022,817,8
906,2014,3,140
495,1981,214,0
414,1986,178,0
561,1976,222,5
514,1979,202,3
1113,2023,858,0
482,1982,196,0
403,1987,105,17
839,1950,797,0
726,1963,375,1
439,1984,185,0
787,1956,538,0
430,1985,137,13
351,2010,807,17
830,1951,475,0
411,1986,177,17
576,1975,199,4
638,1971,238,17
675,1968,350,3
117,2003,4,39
382,1988,114,0
616,1973,259,0
564,1976,270,0
484,1981,187,0
1059,2021,839,12
937,2015,1,227
593,1974,289,0
788,1956,630,0
369,1989,162,0
1132,2024,4,45
638,1971,312,0
541,1978,224,17
838,1950,790,0
760,1959,560,0
425,1985,184,0
614,1973,278,1
714,1964,401,0
1031,2020,840,0
778,1957,347,0
267,1994,81,3
348,2010,37,6
302,1992,119,46
341,2010,15,0
1115,2023,858,0
737,1962,424,0
826,1951,767,0
988,2017,840,40
612,1973,224,41
838,1950,776,0
613,1973,329,0
490,1981,105,0
971,2017,154,4
486,1981,137,22
1085,2022,855,5
1142,2024,852,30
575,1976,200,19
798,1955,626,0
763,1959,477,2
761,1959,486,0
484,1981,214,0
604,1974,289,1
511,1980,177,6
19,2008,11,0
847,2011,1,85
257,1994,71,6
271,1994,49,7
715,1964,347,3
107,2004,23,24
993,2018,825,19
791,1956,586,0
436,1984,163,0
641,1971,238,29
352,2010,810,0
833,1950,642,9
758,1959,549,0
674,1968,312,4
731,1962,457,0
1132,2024,857,124
616,1973,330,0
708,1965,370,2
386,1988,166,0
218,1997,25,4
999,2018,154,20
789,1956,483,0
625,1972,293,0
743,1961,341,4
557,1977,175,3
718,1964,360,13
310,1991,142,0
137,2002,14,37
717,1964,370,0
326,1990,152,0
121,2003,23,58
734,1962,465,0
524,1979,202,8
619,1973,309,38
336,1990,92,0
835,1950,619,0
1059,2021,844,52
783,1957,618,0
716,1964,423,0
566,1976,208,0
206,1998,25,17
255,1995,84,7
671,1968,360,9
222,1997,63,2
144,2001,49,6
807,1954,555,0
992,2018,828,2
146,2001,21,1
772,1958,486,0
884,2013,20,89
263,1994,103,0
496,1981,206,0
382,1988,119,2
1138,2024,830,331
815,1953,700,0
682,1967,360,3
238,1996,21,0
476,1982,196,0
378,1988,122,2
14,2009,13,22
902,2014,824,0
469,1982,152,0
503,1980,200,4
983,2017,1,281
990,2018,843,0
732,1962,404,0
540,1978,178,5
855,2011,18,210
666,1969,360,26
452,1983,196,0
211,1997,57,10
422,1985,110,0
25,2008,5,20
688,1967,306,0
803,1954,663,0
45,2007,15,7
1120,2023,844,206
764,1959,483,0
236,1996,84,3
965,2016,3,331
696,1966,289,17
1010,2019,846,0
497,1981,202,9
971,2017,822,38
170,2000,64,0
15,2009,3,34.5
833,1950,741,0
723,1963,437,0
195,1998,22,2
287,1993,55,13
591,1974,231,0
531,1978,242,0
59,2006,21,27
977,2017,815,50
10,2009,3,25.5
1021,2019,825,18
787,1956,581,11
519,1979,182,1
179,1999,30,30
772,1958,543,0
1099,2023,815,43
824,1952,745,0
813,1953,642,12
1035,2020,826,2
582,1975,293,0
909,2014,824,2
974,2017,822,75
1113,2023,815,223
985,2017,830,123
816,1953,589,0
970,2017,20,43
761,1959,533,0
617,1973,307,0
954,2016,831,0
937,2015,3,199
1129,2024,807,6
1099,2023,825,1
518,1979,182,1
1083,2022,825,16
878,2012,13,107
512,1979,223,0
384,1988,159,0
822,1952,757,0
693,1966,401,0
601,1974,317,0
168,2000,48,0
368,1989,161,0
179,1999,57,24
911,2014,826,8
780,1957,347,0
440,1984,183,0
552,1977,250,6
803,1954,619,0
332,1990,131,2
221,1997,56,18
559,1977,264,0
294,1992,122,2
666,1969,235,37
267,1994,92,0
25,2008,3,8
514,1979,223,0
729,1962,418,0
341,2010,3,50
829,1951,771,0
249,1995,79,0
59,2006,33,0
778,1957,529,0
497,1981,201,1
867,2012,30,17
588,1975,290,0
754,1960,477,6
324,1990,122,0
732,1962,453,0
511,1980,187,6
258,1994,65,0
761,1959,364,6
397,1987,118,3
417,1986,118,0
568,1976,253,0
855,2011,22,4
1089,2022,848,4
558,1977,251,0
797,1955,533,0
190,1999,25,3
555,1977,222,42
712,1964,401,0
753,1960,479,7
524,1979,235,3
685,1967,389,1
175,1999,37,1
300,1992,128,0
465,1983,193,2
661,1969,306,11
733,1962,385,4
703,1965,358,0
383,1988,105,22
934,2015,3,177
708,1965,376,0
826,1951,498,0
462,1983,140,0
1015,2019,822,120
341,2010,24,8
710,1964,383,1
972,2017,838,0
758,1959,561,0
753,1960,534,0
364,1989,94,2
147,2001,50,1
336,1990,140,0
873,2012,17,132
930,2015,817,25
674,1968,379,0
712,1964,403,0
465,1983,158,21
742,1961,386,16
103,2004,22,88
845,2011,17,67
775,1958,509,2
694,1966,346,0
753,1960,439,0
376,1988,119,1
328,1990,117,41
83,2005,32,4
1028,2019,1,381
36,2007,24,0
36,2007,15,0
686,1967,393,0
1096,2022,849,2
557,1977,245,0
845,2011,18,61
874,2012,815,66
440,1984,181,0
928,2015,20,55
431,1985,185,4
848,2011,15,0
708,1965,405,2
631,1972,278,12
126,2002,8,4
506,1980,187,3
245,1995,44,4
590,1974,223,4
539,1978,178,5
832,1951,673,6
815,1953,431,0
1073,2021,9,0
832,1951,518,0
265,1994,57,8
475,1982,200,0
761,1959,567,0
747,1960,503,0
561,1976,231,6
429,1985,175,11
599,1974,224,37
468,1982,182,3
283,1993,121,3
771,1958,512,0
779,1957,573,0
597,1974,280,0
457,1983,160,0
727,1963,404,6
951,2016,20,33
707,1965,404,0
605,1973,182,0
513,1979,202,3
818,1952,733,0
755,1960,516,0
332,1990,105,0
615,1973,330,0
180,1999,57,34
836,1950,792,0
234,1996,49,6
728,1963,432,0
367,1989,99,1
835,1950,793,3
794,1955,589,0
782,1957,513,0
782,1957,597,0
716,1964,432,0
811,1953,655,0
758,1959,556,0
313,1991,110,9
772,1958,577,12
86,2005,8,86
140,2002,44,3
390,1987,95,10
1018,2019,841,1
412,1986,160,0
492,1981,212,8
481,1982,172,5
751,1960,364,0
782,1957,459,0
1020,2019,848,15
178,1999,15,0
151,2001,22,34
754,1960,376,1
650,1970,243,4
687,1967,377,0
989,2018,832,1
756,1959,427,4
737,1962,458,0
893,2013,818,13
826,1951,475,0
872,2012,814,32
370,1989,95,38
804,1954,581,0
614,1973,223,1
1052,2021,830,18
437,1984,182,9
189,1999,25,3
280,1993,119,5
775,1958,496,0
805,1954,628,0
814,1953,498,13.5
175,1999,30,0
636,1971,223,8
227,1996,56,6
802,1954,643,0
823,1952,704,0
1081,2022,849,0
1088,2022,20,20
489,1981,217,0
415,1986,177,19
460,1983,105,9
1030,2019,832,96
986,2017,836,5
99,2004,8,10
410,1986,163,6
507,1980,200,4
890,2013,817,11
490,1981,187,10
376,1988,159,0
74,2005,33,0
667,1968,333,0
2,2009,17,1.5
346,2010,812,0
699,1965,358,0
689,1967,395,0
1056,2021,846,56
703,1965,360,8
565,1976,222,14
1,2009,3,3
813,1953,579,13
452,1983,110,0
838,1950,661,0
389,1987,119,0
186,1999,22,12
1046,2020,8,4
297,1992,122,2
753,1960,507,0
526,1979,119,2
307,1991,142,0
252,1995,95,0
213,1997,14,11
250,1995,84,7
68,2006,9,6
833,1950,788,0
811,1953,643,0
627,1972,289,2
821,1952,501,0
684,1967,368,0
908,2014,818,9
1135,2024,822,0
763,1959,563,0
626,1972,306,9
277,1993,112,2
806,1954,578,16.64
349,2010,808,19
529,1978,182,10
301,1992,65,2
829,1951,777,0
1113,2023,832,142
837,1950,776,0
749,1960,531,0
422,1985,163,3
521,1979,177,0
827,1951,654,0
791,1956,577,4
151,2001,8,9
256,1995,49,15
916,2014,827,0
674,1968,346,9
600,1974,222,41
351,2010,17,202
316,1991,87,1
948,2016,18,0
541,1978,238,51
299,1992,127,0
702,1965,341,13
636,1971,338,0
618,1973,306,9
473,1982,195,0
268,1994,94,4
101,2004,42,2
748,1960,521,0
168,2000,2,0
1118,2023,832,192
66,2006,11,0
339,2010,155,0
810,1953,613,0
691,1966,360,0
582,1975,292,0
632,1971,224,0
233,1996,79,0
97,2004,4,25
217,1997,71,7
1093,2022,842,23
715,1964,428,0
772,1958,533,4
368,1989,138,0
700,1965,334,0
118,2003,18,11
70,2006,9,6
174,2000,56,4
104,2004,17,7
745,1961,453,3
226,1996,44,1
816,1953,660,0
189,1999,56,70
223,1997,75,2
637,1971,298,0
616,1973,306,6
858,2011,10,0
666,1969,359,1
836,1950,793,3
73,2005,2,6
423,1985,84,0
268,1994,106,0
46,2007,20,1
359,1989,65,3
10,2009,9,2
507,1980,199,30
637,1971,307,0
823,1952,687,0
328,1990,112,0
1014,2019,9,0
1138,2024,839,5
421,1985,172,1
634,1971,346,0
514,1979,207,5
725,1963,420,0
189,1999,55,1
561,1976,239,0
796,1955,558,0
957,2016,3,168
239,1996,84,8
714,1964,360,7
571,1976,223,22
763,1959,347,10
24,2008,6,7
387,1988,156,5
423,1985,77,0
917,2014,807,80
462,1983,193,2
260,1994,50,0
871,2012,815,47
538,1978,182,31
494,1981,136,0
770,1958,560,0
364,1989,105,6
113,2003,31,15
1104,2023,846,12
698,1966,397,1
857,2011,13,98
184,1999,57,44
427,1985,177,18
490,1981,117,13
668,1968,375,3
749,1960,536,0
551,1977,222,32
218,1997,14,14
744,1961,478,0
455,1983,95,0
559,1977,178,22
7,2009,1,9
868,2012,30,23
769,1958,527,0
567,1976,197,0
558,1977,253,0
542,1978,238,51
9,2009,3,20.5
95,2004,14,4
362,1989,118,4
11,2009,8,24
1128,2024,855,0
474,1982,163,4
325,1990,109,0
504,1980,172,16
1143,2024,4,68
578,1975,200,5
553,1977,260,0
750,1960,514,0
546,1977,254,1
201,1998,35,16
904,2014,820,0
413,1986,119,2
632,1971,333,0
600,1974,293,0
395,1987,163,1
988,2017,842,0
753,1960,503,0
454,1983,177,2
40,2007,3,5
222,1997,56,22
648,1970,353,0
918,2014,807,96
627,1972,199,0
260,1994,105,1
205,1998,73,0
93,2004,45,0
1064,2021,830,224.5
613,1973,280,0
726,1963,347,3
373,1988,123,3
410,1986,174,0
470,1982,200,0
1023,2019,815,27
187,1999,44,2
669,1968,312,4
178,1999,30,26
278,1993,105,0
882,2013,813,0
80,2005,8,45
211,1997,30,24
353,2010,5,0
879,2012,39,0
523,1979,178,34
214,1997,71,0
736,1962,403,14
791,1956,611,6
918,2014,827,0
262,1994,14,2
318,1991,133,0
415,1986,160,0
1074,2022,807,0
874,2012,808,0
43,2007,15,7
791,1956,554,22
734,1962,428,0
539,1978,224,15
615,1973,292,0
559,1977,256,0
189,1999,44,2
266,1994,85,0
220,1997,15,3
782,1957,590,5
390,1987,138,3
1066,2021,8,6
555,1977,229,0
931,2015,825,0
34,2008,1,94
1133,2024,842,6
903,2014,821,0
1009,2018,844,39
992,2018,154,0
733,1962,341,13
238,1996,50,1
574,1976,257,0
297,1992,110,4
655,1970,321,1
309,1991,57,2
250,1995,64,0
881,2013,820,0
508,1980,187,3
999,2018,842,18
831,1951,680,0
830,1951,642,15
665,1969,347,0
794,1955,532,0
801,1954,520,0
801,1954,677,0
334,1990,92,0
331,1990,133,2
891,2013,820,0
806,1954,663,0
287,1993,120,2
1002,2018,154,27
463,1983,187,22
1078,2022,1,36
791,1956,636,0
789,1956,578,4
340,2010,17,28
551,1977,207,32
212,1997,49,10
343,2010,20,78
932,2015,20,108
750,1960,509,8
1125,2024,807,4
724,1963,420,0
48,2007,19,0
604,1974,252,1
1095,2022,844,290
678,1968,341,12
599,1974,293,0
773,1958,551,0
493,1981,158,10
1108,2023,830,255
524,1979,136,0
731,1962,435,0
757,1959,531,0
592,1974,309,0
564,1976,256,0
167,2000,22,36
822,1952,705,0
522,1979,203,32
252,1995,22,8
26,2008,10,5
1140,2024,830,362
75,2005,31,10
732,1962,408,8
553,1977,172,10
1110,2023,856,0
496,1981,136,0
666,1969,372,0
254,1995,56,7
552,1977,232,0
57,2006,32,1
409,1986,160,0
468,1982,105,3
448,1984,176,1
1004,2018,4,50
838,1950,630,0
622,1972,223,7
634,1971,342,0
592,1974,230,0
124,2002,63,1
911,2014,807,70
480,1982,90,0
450,1984,117,62.5
934,2015,822,77
574,1976,265,0
138,2002,44,3
1037,2020,848,48
797,1955,608,8
648,1970,351,0
370,1989,134,0
608,1973,330,0
812,1953,429,0
257,1994,50,0
851,2011,17,149
823,1952,658,0
195,1998,49,8
537,1978,175,5
749,1960,364,0
667,1968,334,0
152,2001,8,9
749,1960,529,0
516,1979,203,20
526,1979,182,4
779,1957,516,0
815,1953,630,0
1020,2019,9,1
579,1975,223,6
465,1983,188,1
600,1974,312,0
927,2015,4,0
745,1961,460,0
677,1968,322,0
366,1989,146,0
320,1991,139,1
1056,2021,852,2
660,1969,345,0
410,1986,145,0
752,1960,529,0
276,1993,117,24
750,1960,482,4
665,1969,351,1
633,1971,327,0
277,1993,100,0
1114,2023,807,9
805,1954,651,0
262,1994,108,0
1104,2023,857,5
1027,2019,1,363
701,1965,414,0
535,1978,177,0
916,2014,4,149
715,1964,405,0
386,1988,78,0
463,1983,175,37
775,1958,565,0
617,1973,306,6
388,1987,157,0
288,1993,84,13
552,1977,207,32
715,1964,360,7
402,1987,110,4
583,1975,199,25
434,1985,158,0
554,1977,251,0
372,1988,118,3
170,2000,60,0
566,1976,251,0
808,1953,649,0
417,1986,145,0
552,1977,199,28
774,1958,599,0
699,1965,360,2
272,1994,57,26
387,1988,122,17
158,2000,23,4
812,1953,633,13
43,2007,11,4
142,2001,55,0
748,1960,514,0
613,1973,262,0
1082,2022,854,0
1023,2019,846,25
491,1981,187,19
585,1975,200,14.5
456,1983,195,0
212,1997,55,7
726,1963,383,0
632,1971,340,0
638,1971,345,9
367,1989,131,4
1012,2019,8,12
50,2007,18,2
439,1984,189,0
1035,2020,1,107
1086,2022,817,19
598,1974,317,0
733,1962,458,0
789,1956,561,0
634,1971,327,0
1059,2021,832,42
574,1976,253,0
769,1958,496,0
749,1960,427,0
425,1985,94,0
602,1974,306,10
505,1980,212,0
829,1951,768,0
707,1965,376,0
849,2011,5,0
170,2000,35,11
340,2010,808,6
579,1975,178,0
839,1950,658,0
347,2010,807,2
481,1982,203,6
732,1962,394,3
219,1997,21,17
157,2001,35,12
695,1966,278,0
41,2007,1,48
1126,2024,1,27
355,2010,15,0
313,1991,140,0
820,1952,704,0
815,1953,475,0
52,2007,27,0
747,1960,477,6
369,1989,159,1
507,1980,227,0
381,1988,117,66
1093,2022,817,29
565,1976,208,0
580,1975,291,0
775,1958,347,3
728,1963,346,1
704,1965,289,26
764,1959,569,0
690,1966,389,0
478,1982,195,0
730,1962,453,0
32,2008,22,11
422,1985,175,10
754,1960,373,8
575,1976,235,0
358,1989,94,0
339,2010,20,37
878,2012,811,31
858,2011,2,34
323,1990,145,4
605,1973,232,0
763,1959,566,0
100,2004,10,2
449,1984,163,25
836,1950,666,0
555,1977,178,12
312,1991,129,0
524,1979,199,20
604,1974,288,0
1057,2021,830,105
624,1972,329,0
816,1953,630,0
459,1983,192,0
149,2001,21,1
465,1983,186,0
821,1952,521,0
482,1982,194,2
86,2005,2,28
708,1965,373,54
707,1965,407,0
1105,2023,844,42
838,1950,501,0
809,1953,655,0
774,1958,501,12
707,1965,360,10
131,2002,21,6
462,1983,117,51
714,1964,385,6
499,1980,219,0
647,1970,362,0
160,2000,21,8
1018,2019,842,43
150,2001,15,9
977,2017,832,29
107,2004,48,0
397,1987,170,7
701,1965,415,0
373,1988,159,0
662,1969,289,19
787,1956,562,0
1119,2023,839,58
151,2001,2,10
600,1974,235,12
84,2005,14,21
209,1997,14,10
443,1984,170,4
669,1968,304,10
57,2006,3,4
695,1966,398,0
997,2018,828,3
837,1950,770,3
937,2015,817,51
558,1977,245,0
575,1976,270,0
360,1989,118,4
804,1954,682,0
595,1974,235,4
177,1999,57,10
573,1976,251,0
875,2012,813,33
810,1953,528,0
885,2013,4,78
526,1979,231,0
513,1979,200,0
291,1992,127,0
572,1976,280,0
155,2001,31,25
275,1993,55,0
728,1963,305,0
585,1975,207,5
782,1957,556,0
1143,2024,825,16
881,2013,20,40
627,1972,309,10
1024,2019,826,33
886,2013,820,0
821,1952,611,4
813,1953,705,0
419,1986,118,0
321,1990,102,9
866,2012,17,79
983,2017,807,34
506,1980,137,34
569,1976,182,61
773,1958,514,0
325,1990,78,0
254,1995,93,0
676,1968,361,4
561,1976,172,0
961,2016,830,121
316,1991,99,0
107,2004,45,0
1001,2018,844,13
974,2017,836,4
448,1984,189,0
798,1955,456,0
473,1982,170,0
88,2005,8,104
738,1961,364,2
48,2007,11,4
30,2008,21,0
423,1985,183,0
408,1986,102,25
584,1975,283,0
784,1956,581,0
699,1965,414,0
754,1960,533,0
737,1962,438,0
538,1978,199,31
501,1980,221,0
689,1967,384,0
652,1970,356,25
304,1992,128,0
258,1994,30,20
632,1971,293,0
558,1977,231,31
492,1981,163,5
1138,2024,817,12
228,1996,71,43
505,1980,177,4
759,1959,527,0
654,1970,333,0
706,1965,409,0
632,1971,307,0
589,1975,293,0
617,1973,305,0
308,1991,95,6
1056,2021,849,0
303,1992,92,1
844,2011,815,0
604,1974,251,0
476,1982,119,19
77,2005,14,15
829,1951,429,0
358,1989,95,9
61,2006,18,16
373,1988,110,0
249,1995,65,28
782,1957,573,0
881,2013,13,22
519,1979,207,12
477,1982,207,0
418,1986,112,1
319,1991,94,6
1101,2023,815,87
1112,2023,852,3
77,2005,23,17
1110,2023,807,9
443,1984,117,35.5
495,1981,119,10
1119,2023,825,3
806,1954,685,0
226,1996,73,0
593,1974,305,9
256,1995,71,69
547,1977,223,1
232,1996,85,0
195,1998,44,0
575,1976,199,3
317,1991,109,4
1080,2022,840,2
451,1984,84,0
383,1988,138,1
742,1961,435,0
546,1977,251,0
553,1977,262,0
571,1976,254,0
607,1973,329,0
523,1979,197,13
960,2016,18,17
734,1962,456,0
982,2017,841,0
697,1966,345,0
875,2012,1,153
429,1985,179,0
584,1975,292,0
558,1977,263,0
399,1987,110,4
257,1994,100,0
202,1998,64,1
281,1993,55,4
962,2016,828,0
824,1952,759,0
672,1968,345,10
406,1986,95,6
472,1982,197,3
675,1968,374,0
742,1961,364,9
142,2001,14,10
725,1963,441,0
468,1982,173,0
1133,2024,847,116
812,1953,501,0
148,2001,4,0
881,2013,815,2
749,1960,404,7
646,1970,278,6
395,1987,140,19
320,1991,133,0
917,2014,18,106
828,1951,734,2
305,1991,99,0
681,1967,293,0
276,1993,22,0
873,2012,819,0
749,1960,501,0
715,1964,423,0
565,1976,251,0
491,1981,163,5
19,2008,22,0
1135,2024,825,5
706,1965,386,2
614,1973,199,8
558,1977,257,0
1023,2019,841,3
633,1971,306,1
526,1979,207,14
823,1952,721,0
979,2017,817,117
788,1956,632,6
286,1993,119,20
70,2006,37,19
948,2016,822,4
786,1956,538,0
56,2006,23,7
770,1958,347,0
764,1959,518,0
252,1995,69,0
251,1995,44,8
400,1987,77,18
331,1990,112,0
821,1952,730,0
509,1980,197,6
267,1994,88,0
899,2013,823,0
810,1953,804,0
528,1978,241,0
502,1980,119,7
621,1972,333,0
883,2013,3,14
205,1998,57,90
702,1965,383,0
360,1989,110,0
1078,2022,840,2
832,1951,765,0
255,1995,88,1
1114,2023,4,174
892,2013,154,57
456,1983,184,1
1143,2024,861,5
117,2003,23,53
529,1978,242,0
512,1979,224,1
74,2005,13,2
25,2008,1,38
324,1990,99,0
318,1991,122,1
812,1953,518,2
190,1999,56,74
714,1964,404,0
244,1995,95,0
732,1962,360,12
508,1980,152,4
1052,2021,840,1
466,1983,197,0
813,1953,501,0
231,1996,50,1
681,1967,340,6
85,2005,22,31
839,1950,790,0
581,1975,172,0
679,1967,384,0
88,2005,15,43
536,1978,208,0
1040,2020,1,205
371,1989,77,21
75,2005,35,5
511,1980,219,9
772,1958,592,0
977,2017,836,5
503,1980,221,0
161,2000,30,34
470,1982,204,0
278,1993,70,1
58,2006,13,20
361,1989,84,1
303,1992,57,11
395,1987,118,2
743,1961,364,9
325,1990,147,0
698,1966,387,12
321,1990,77,0
721,1963,289,9
672,1968,289,24
748,1960,523,0
74,2005,24,1
438,1984,173,6
1000,2018,8,146
836,1950,615,0
56,2006,15,0
980,2017,4,10
520,1979,206,0
796,1955,554,3
708,1965,347,0
961,2016,836,1
742,1961,456,1
675,1968,380,0
500,1980,178,13
695,1966,345,0
1113,2023,4,170
968,2016,817,256
386,1988,156,5
374,1988,95,0
533,1978,221,23
652,1970,304,23
562,1976,270,0
626,1972,304,21
720,1963,278,0
495,1981,207,3
371,1989,114,0
363,1989,151,0
751,1960,539,0
323,1990,101,0
789,1956,556,0
47,2007,8,68
321,1990,105,0
152,2001,2,10
379,1988,146,0
727,1963,418,0
510,1980,178,62
960,2016,817,151
743,1961,418,0
382,1988,78,0
601,1974,304,18
91,2004,31,12
1047,2020,807,10
1083,2022,822,46
764,1959,566,0
968,2016,815,101
70,2006,29,0
381,1988,127,5
300,1992,94,2
863,2012,811,14
446,1984,163,25
433,1985,123,10
809,1953,700,0
829,1951,774,0
654,1970,363,3
416,1986,145,0
815,1953,692,0
988,2017,828,0
314,1991,139,1
737,1962,469,0
806,1954,677,0
276,1993,112,2
20,2008,15,8
424,1985,183,0
836,1950,741,0
510,1980,223,0
1071,2021,852,20
621,1972,223,3
811,1953,501,0
332,1990,152,0
313,1991,122,0
269,1994,103,4
798,1955,660,0
603,1974,315,0
832,1951,772,0
604,1974,233,5
552,1977,253,0
831,1951,475,0
831,1951,640,2
931,2015,813,0
476,1982,187,30
409,1986,118,0
79,2005,39,5
749,1960,518,0
955,2016,830,54
351,2010,67,7
804,1954,692,0
449,1984,95,13
815,1953,658,2
335,1990,112,0
626,1972,327,9
537,1978,207,54
307,1991,55,1
453,1983,176,3
983,2017,828,0
828,1951,774,0
212,1997,78,1
1131,2024,822,0
1108,2023,815,156
391,1987,133,0
322,1990,90,0
805,1954,671,0
838,1950,747,0
787,1956,554,10
771,1958,543,0
534,1978,243,0
948,2016,1,18
678,1968,368,0
486,1981,163,2
230,1996,65,4
804,1954,519,0
278,1993,55,4
559,1977,239,0
804,1954,642,6
135,2002,17,2
402,1987,167,0
344,2010,810,0
962,2016,825,7
572,1976,224,3
896,2013,817,19
803,1954,521,0
480,1982,199,6
435,1985,176,5
687,1967,391,0
631,1972,328,45
370,1989,122,0
55,2006,24,0
9,2009,10,13
258,1994,105,0
616,1973,292,0
778,1957,513,0
361,1989,92,0
927,2015,817,9
781,1957,560,0
269,1994,30,76
591,1974,305,5
114,2003,14,25
993,2018,154,0
362,1989,163,2
9,2009,18,68
357,1989,119,0
991,2018,815,0
814,1953,706,0
599,1974,187,1
773,1958,584,0
453,1983,172,6
48,2007,17,8
109,2003,18,2
815,1953,718,0
608,1973,199,0
217,1997,50,0
653,1970,345,16
39,2007,3,5
804,1954,554,0
1067,2021,839,46
838,1950,666,0
9,2009,9,2
984,2017,832,48
750,1960,535,0
955,2016,154,22
795,1955,596,0
827,1951,673,6
357,1989,138,0
1144,2024,825,16
408,1986,178,0
703,1965,385,6
753,1960,501,0
766,1958,554,2
806,1954,656,0
1013,2019,832,6
809,1953,513,0
450,1984,182,66
869,2012,807,19
622,1972,199,0
486,1981,136,0
310,1991,129,0
378,1988,145,2
309,1991,65,0
806,1954,547,0
835,1950,659,0
837,1950,697,2
531,1978,239,0
782,1957,614,0
623,1972,289,1
660,1969,362,0
752,1960,505,0
615,1973,235,12
751,1960,496,3
959,2016,154,28
1057,2021,842,31
835,1950,803,0
851,2011,813,0
13,2009,10,16
112,2003,50,0
405,1986,160,0
809,1953,427,0
794,1955,496,0
750,1960,418,0
360,1989,122,0
346,2010,1,145
277,1993,55,0
1087,2022,830,284
898,2013,822,4
600,1974,318,0
689,1967,351,0
244,1995,22,0
455,1983,194,0
223,1997,14,36
